0 2495.21 0.248564 75.9724 359.838
1.15741e-05 2495.21 0.248564 75.9724 359.838
2.31481e-05 2495.21 0.248564 75.9724 359.838
3.47222e-05 2495.21 0.248564 75.9724 359.838
4.62963e-05 2495.21 0.248564 75.9724 359.838
5.78704e-05 2495.21 0.248564 75.9724 359.838
6.94444e-05 2495.21 0.248564 75.9724 359.838
8.10185e-05 2495.21 0.248564 75.9724 359.838
9.25926e-05 2495.21 0.248564 75.9724 359.838
0.000104167 2495.21 0.248564 75.9724 359.838
0.000115741 2495.21 0.248564 75.9724 359.838
0.000127315 2495.21 0.248564 75.9724 359.838
0.000138889 2495.21 0.248564 75.9724 359.838
0.000150463 2495.21 0.248564 75.9724 359.838
0.000162037 2495.21 0.248564 75.9724 359.838
0.000173611 2495.21 0.248564 75.9724 359.838
0.000185185 2495.21 0.248564 75.9724 359.838
0.000196759 2495.21 0.248564 75.9724 359.838
0.000208333 2495.21 0.248564 75.9724 359.838
0.000219907 2495.21 0.248564 75.9724 359.838
0.000231481 2495.21 0.248564 75.9724 359.838
0.000243056 2495.21 0.248564 75.9724 359.838
0.00025463 2495.21 0.248564 75.9724 359.838
0.000266204 2495.21 0.248564 75.9724 359.838
0.000277778 2495.21 0.248564 75.9724 359.838
0.000289352 2495.21 0.248564 75.9724 359.838
0.000300926 2495.21 0.248564 75.9724 359.838
0.0003125 2495.21 0.248564 75.9724 359.838
0.000324074 2495.21 0.248564 75.9724 359.838
0.000335648 2495.21 0.248564 75.9724 359.838
0.000347222 2495.21 0.248564 75.9724 359.838
0.000358796 2495.21 0.248564 75.9724 359.838
0.00037037 2495.21 0.248564 75.9724 359.838
0.000381944 2495.21 0.248564 75.9724 359.838
0.000393519 2495.21 0.248564 75.9724 359.838
0.000405093 2495.21 0.248564 75.9724 359.838
0.000416667 2495.21 0.248564 75.9724 359.838
0.000428241 2495.21 0.248564 75.9724 359.838
0.000439815 2495.21 0.248564 75.9724 359.838
0.000451389 2495.21 0.248564 75.9724 359.838
0.000462963 2495.21 0.248564 75.9724 359.838
0.000474537 2495.21 0.248564 75.9724 359.838
0.000486111 2495.21 0.248564 75.9724 359.838
0.000497685 2495.21 0.248564 75.9724 359.838
0.000509259 2495.21 0.248564 75.9724 359.838
0.000520833 2495.21 0.248564 75.9724 359.838
0.000532407 2495.21 0.248564 75.9724 359.838
0.000543981 2495.21 0.248564 75.9724 359.838
0.000555556 2495.21 0.248564 75.9724 359.838
0.00056713 2495.21 0.248564 75.9724 359.838
0.000578704 2495.21 0.248564 75.9724 359.838
0.000590278 2495.21 0.248564 75.9724 359.838
0.000601852 2495.21 0.248564 75.9724 359.838
0.000613426 2495.21 0.248564 75.9724 359.838
0.000625 2495.21 0.248564 75.9724 359.838
0.000636574 2495.21 0.248564 75.9724 359.838
0.000648148 2495.21 0.248564 75.9724 359.838
0.000659722 2495.21 0.248564 75.9724 359.838
0.000671296 2495.21 0.248564 75.9724 359.838
0.00068287 2495.21 0.248564 75.9724 359.838
0.000694444 2495.21 0.248564 75.9724 359.838
0.000706019 2495.21 0.248564 75.9724 359.838
0.000717593 2495.21 0.248564 75.9724 359.838
0.000729167 2495.21 0.248564 75.9724 359.838
0.000740741 2495.21 0.248564 75.9724 359.838
0.000752315 2495.21 0.248564 75.9724 359.838
0.000763889 2495.21 0.248564 75.9724 359.838
0.000775463 2495.21 0.248564 75.9724 359.838
0.000787037 2495.21 0.248564 75.9724 359.838
0.000798611 2495.21 0.248564 75.9724 359.838
0.000810185 2495.21 0.248564 75.9724 359.838
0.000821759 2495.21 0.248564 75.9724 359.838
0.000833333 2495.21 0.248564 75.9724 359.838
0.000844907 2495.21 0.248564 75.9724 359.838
0.000856481 2495.21 0.248564 75.9724 359.838
0.000868056 2495.21 0.248564 75.9724 359.838
0.00087963 2495.21 0.248564 75.9724 359.838
0.000891204 2495.21 0.248564 75.9724 359.838
0.000902778 2495.21 0.248564 75.9724 359.838
0.000914352 2495.21 0.248564 75.9724 359.838
0.000925926 2495.21 0.248564 75.9724 359.838
0.0009375 2495.21 0.248564 75.9724 359.838
0.000949074 2495.21 0.248564 75.9724 359.838
0.000960648 2495.21 0.248564 75.9724 359.838
0.000972222 2495.21 0.248564 75.9724 359.838
0.000983796 2495.21 0.248564 75.9724 359.838
0.00099537 2495.21 0.248564 75.9724 359.838
0.00100694 2495.21 0.248564 75.9724 359.838
0.00101852 2495.21 0.248564 75.9724 359.838
0.00103009 2495.21 0.248564 75.9724 359.838
0.00104167 2495.21 0.248564 75.9724 359.838
0.00105324 2495.21 0.248564 75.9724 359.838
0.00106481 2495.21 0.248564 75.9724 359.838
0.00107639 2495.21 0.248564 75.9724 359.838
0.00108796 2495.21 0.248564 75.9724 359.838
0.00109954 2495.21 0.248564 75.9724 359.838
0.00111111 2495.21 0.248564 75.9724 359.838
